X,Y,XY,X^2,Y^2,Y Pred,(Y-Y PRED)^2,(y-yrata)^2
2,4.8999996,9.7999992,4,24.00999608,2.359589949,6.453681197,7.388153009
5,5.1692305,25.8461525,25,26.72094396,2.063741906,9.64405941,8.924239763
6,1.696969,10.181814,36,2.879703787,1.965125891,0.071908118,0.235142451
5,1.3999996,6.999998,25,1.95999888,2.063741906,0.440553848,0.611343044
5,0.0769231,0.3846155,25,0.005917163,2.063741906,3.947448966,4.430859931
5,2.1777763,10.8888815,25,4.742709613,2.063741906,0.013003843,1.68723E-05
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
4,7.8399963,31.3599852,16,61.46554198,2.16235792,32.23557757,32.01423604
6,0.5833333,3.4999998,36,0.340277739,1.965125891,1.909350765,2.555363991
5,2.7151508,13.575754,25,7.372043867,2.063741906,0.424333548,0.284373596
4,0.9423077,3.7692308,16,0.887943801,2.16235792,1.488522539,1.536549133
2,7,14,4,49,2.359589949,21.53340544,23.21424284
3,3.2666645,9.7999935,9,10.67109696,2.260973934,1.011413514,1.17674897
5,4.666666,23.33333,25,21.77777156,2.063741906,6.775213841,6.17414213
4,2.1777763,8.7111052,16,4.742709613,2.16235792,0.000237726,1.68723E-05
3,0.4848484,1.4545452,9,0.235077971,2.260973934,3.154621914,2.879929457
3,1.3999996,4.1999988,9,1.95999888,2.260973934,0.741276804,0.611343044
4,3.1999998,12.7999992,16,10.23999872,2.16235792,1.076700671,1.036560005
4,11.1999998,44.7999992,16,125.4399955,2.16235792,81.67897075,81.32641455
6,1.5076914,9.0461484,36,2.273133358,1.965125891,0.209246314,0.454535515
5,1.333333,6.666665,25,1.777776889,2.063741906,0.533497169,0.720038614
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
5,0.3888888,1.944444,25,0.151234499,2.063741906,2.805132925,3.214831396
2,2,4,4,4,2.359589949,0.129304931,0.03308175
2,4.8999996,9.7999992,4,24.00999608,2.359589949,6.453681197,7.388153009
6,1.3611107,8.1666642,36,1.852622338,1.965125891,0.364834351,0.673668631
4,2.041666,8.166664,16,4.168400056,2.16235792,0.01456654,0.019661057
2,1.3999996,2.7999992,4,1.95999888,2.359589949,0.920813637,0.611343044
6,0.2121212,1.2727272,36,0.044995403,1.965125891,3.073025448,3.879965058
3,3.2666645,9.7999935,9,10.67109696,2.260973934,1.011413514,1.17674897
4,7.4666672,29.8666688,16,55.75111908,2.16235792,28.13569694,27.92893463
3,0.5833333,1.7499999,9,0.340277739,2.260973934,2.814478098,2.555363991
4,0.5217391,2.0869564,16,0.272211688,2.16235792,2.691630112,2.756080726
6,0.1111111,0.6666666,36,0.012345677,1.965125891,3.437370846,4.288099951
3,0.5217391,1.5652173,9,0.272211688,2.260973934,3.024937809,2.756080726
2,2,4,4,4,2.359589949,0.129304931,0.03308175
5,0.1521739,0.7608695,25,0.023156896,2.063741906,3.65409224,4.119722647
5,4.666666,23.33333,25,21.77777156,2.063741906,6.775213841,6.17414213
2,1.3999996,2.7999992,4,1.95999888,2.359589949,0.920813637,0.611343044
5,1.1878777,5.9393885,25,1.41105343,2.063741906,0.767138107,0.988048307
4,1.826086,7.304344,16,3.334590079,2.16235792,0.113078804,0.126592139
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
6,3.2307692,19.3846152,36,10.43786962,1.965125891,1.601852985,1.100160392
4,4.7999992,19.1999968,16,23.03999232,2.16235792,6.957151522,6.854527772
5,1.1878777,5.9393885,25,1.41105343,2.063741906,0.767138107,0.988048307
5,0.4,2,25,0.16,2.063741906,2.768037129,3.1751102
5,0.5833333,2.9166665,25,0.340277739,2.063741906,2.19160964,2.555363991
4,7.8399963,31.3599852,16,61.46554198,2.16235792,32.23557757,32.01423604
4,11.1999989,44.7999956,16,125.4399754,2.16235792,81.67895448,81.32639832
4,1.3611107,5.4444428,16,1.852622338,2.16235792,0.641997107,0.673668631
2,4.9777775,9.955555,4,24.77826884,2.359589949,6.854906054,7.817021074
3,4.7999992,14.3999976,9,23.03999232,2.260973934,6.4466493,6.854527772
5,2.7151508,13.575754,25,7.372043867,2.063741906,0.424333548,0.284373596
4,0.4,1.6,16,0.16,2.16235792,3.105905438,3.1751102
5,0.4,2,25,0.16,2.063741906,2.768037129,3.1751102
4,0.1111111,0.4444444,16,0.012345677,2.16235792,4.207613516,4.288099951
5,0.2692307,1.3461535,25,0.07248517,2.063741906,3.220270467,3.658242228
2,0.7272727,1.4545454,4,0.52892558,2.359589949,2.6644596,2.115893716
5,0.5217391,2.6086955,25,0.272211688,2.063741906,2.377772653,2.756080726
2,0.7424242,1.4848484,4,0.551193693,2.359589949,2.615225059,2.072044201
4,0.7272727,2.9090908,16,0.52892558,2.16235792,2.059469589,2.115893716
2,4.7999992,9.5999984,4,23.03999232,2.359589949,5.955597314,6.854527772
4,7.4666672,29.8666688,16,55.75111908,2.16235792,28.13569694,27.92893463
5,0.2121212,1.060606,25,0.044995403,2.063741906,3.428499237,3.879965058
5,1.3999996,6.999998,25,1.95999888,2.063741906,0.440553848,0.611343044
5,1.5076914,7.538457,25,2.273133358,2.063741906,0.309192165,0.454535515
4,0.5217391,2.0869564,16,0.272211688,2.16235792,2.691630112,2.756080726
2,1.333333,2.666666,4,1.777776889,2.359589949,1.053203325,0.720038614
6,1.3999996,8.3999976,36,1.95999888,1.965125891,0.319367725,0.611343044
2,0.5326087,1.0652174,4,0.283672027,2.359589949,3.337860483,2.720108655
5,1.826086,9.13043,25,3.334590079,2.063741906,0.056480329,0.126592139
4,4.8999996,19.5999984,16,24.00999608,2.16235792,7.494681968,7.388153009
5,0.1111111,0.5555555,25,0.012345677,2.063741906,3.812767063,4.288099951
4,4.173913,16.695652,16,17.42154973,2.16235792,4.04635384,3.968179972
5,0.3888888,1.944444,25,0.151234499,2.063741906,2.805132925,3.214831396
4,1.1878777,4.7515108,16,1.41105343,2.16235792,0.949611699,0.988048307
2,1.333333,2.666666,4,1.777776889,2.359589949,1.053203325,0.720038614
2,1.333333,2.666666,4,1.777776889,2.359589949,1.053203325,0.720038614
3,1.3999996,4.1999988,9,1.95999888,2.260973934,0.741276804,0.611343044
5,1.333333,6.666665,25,1.777776889,2.063741906,0.533497169,0.720038614
2,4.8999996,9.7999992,4,24.00999608,2.359589949,6.453681197,7.388153009
4,4.666666,18.666664,16,21.77777156,2.16235792,6.27155896,6.17414213
3,0.1111111,0.3333333,9,0.012345677,2.260973934,4.621910206,4.288099951
5,0.8521735,4.2608675,25,0.726199674,2.063741906,1.467898001,1.768129723
4,1.333333,5.333332,16,1.777776889,2.16235792,0.687282318,0.720038614
2,0.4848484,0.9696968,4,0.235077971,2.359589949,3.514655874,2.879929457
2,0.9423077,1.8846154,4,0.887943801,2.359589949,2.008688972,1.536549133
3,0.3888888,1.1666664,9,0.151234499,2.260973934,3.50470275,3.214831396
2,0.5217391,1.0434782,4,0.272211688,2.359589949,3.377695742,2.756080726
6,2.7151508,16.2909048,36,7.372043867,1.965125891,0.562537364,0.284373596
2,0.9423077,1.8846154,4,0.887943801,2.359589949,2.008688972,1.536549133
2,3.4461536,6.8923072,4,11.87597463,2.359589949,1.180620568,1.598377898
5,0.9230769,4.6153845,25,0.852070963,2.063741906,1.301116655,1.58459504
2,3.1111107,6.2222214,4,9.679009788,2.359589949,0.56478344,0.863462463
5,3.2666645,16.3333225,25,10.67109696,2.063741906,1.447022768,1.17674897
2,0.8521735,1.704347,4,0.726199674,2.359589949,2.27230435,1.768129723
4,0.5833333,2.3333332,16,0.340277739,2.16235792,2.49331875,2.555363991
4,7.8399963,31.3599852,16,61.46554198,2.16235792,32.23557757,32.01423604
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
2,1.5076914,3.0153828,4,2.273133358,2.359589949,0.725731137,0.454535515
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
5,1.3611107,6.8055535,25,1.852622338,2.063741906,0.493690611,0.673668631
2,0.3888888,0.7777776,4,0.151234499,2.359589949,3.883663017,3.214831396
2,2.041666,4.083332,4,4.168400056,2.359589949,0.101075637,0.019661057
4,2.545454,10.181816,16,6.479336066,2.16235792,0.146762607,0.132183224
5,4.7999992,23.999996,25,23.03999232,2.063741906,7.487103981,6.854527772
6,0.3478261,2.0869566,36,0.120982996,1.965125891,2.615658615,3.36376798
2,0.3478261,0.6956522,4,0.120982996,2.359589949,4.047193783,3.36376798
5,4.7999992,23.999996,25,23.03999232,2.063741906,7.487103981,6.854527772
5,1.3999996,6.999998,25,1.95999888,2.063741906,0.440553848,0.611343044
3,4.7999992,14.3999976,9,23.03999232,2.260973934,6.4466493,6.854527772
4,0.2121212,0.8484848,16,0.044995403,2.16235792,3.803423264,3.879965058
5,0.9423077,4.7115385,25,0.887943801,2.063741906,1.257614678,1.536549133
5,1.5076914,7.538457,25,2.273133358,2.063741906,0.309192165,0.454535515
4,1.3611107,5.4444428,16,1.852622338,2.16235792,0.641997107,0.673668631
4,0.5833333,2.3333332,16,0.340277739,2.16235792,2.49331875,2.555363991
4,1.333333,5.333332,16,1.777776889,2.16235792,0.687282318,0.720038614
4,0.7424242,2.9696968,16,0.551193693,2.16235792,2.016211769,2.072044201
5,1.3611107,6.8055535,25,1.852622338,2.063741906,0.493690611,0.673668631
4,4.666666,18.666664,16,21.77777156,2.16235792,6.27155896,6.17414213
2,25.5999908,51.1999816,4,655.359529,2.359589949,540.1162317,548.4077312
4,4.8999996,19.5999984,16,24.00999608,2.16235792,7.494681968,7.388153009
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
5,0.5217391,2.6086955,25,0.272211688,2.063741906,2.377772653,2.756080726
5,3.2666645,16.3333225,25,10.67109696,2.063741906,1.447022768,1.17674897
2,0.5833333,1.1666666,4,0.340277739,2.359589949,3.155087682,2.555363991
5,0.1521739,0.7608695,25,0.023156896,2.063741906,3.65409224,4.119722647
4,0.1666666,0.6666664,16,0.027777756,2.16235792,3.982783845,4.061100729
1,0.9423077,0.9423077,1,0.887943801,2.458205963,2.297947544,1.536549133
5,0.5833333,2.9166665,25,0.340277739,2.063741906,2.19160964,2.555363991
5,2,10,25,4,2.063741906,0.004063031,0.03308175
5,3.2666645,16.3333225,25,10.67109696,2.063741906,1.447022768,1.17674897
5,1.1878777,5.9393885,25,1.41105343,2.063741906,0.767138107,0.988048307
2,2.1777763,4.3555526,4,4.742709613,2.359589949,0.033056203,1.68723E-05
4,0.1521739,0.6086956,16,0.023156896,2.16235792,4.040839794,4.119722647
2,2.1538458,4.3076916,4,4.63905173,2.359589949,0.042330655,0.000786135
2,0.9230769,1.8461538,4,0.852070963,2.359589949,2.063569739,1.58459504
4,0.8521735,3.408694,16,0.726199674,2.16235792,1.716583214,1.768129723
3,0.5326087,1.5978261,9,0.283672027,2.260973934,2.987246383,2.720108655
6,1.1878777,7.1272662,36,1.41105343,1.965125891,0.604114751,0.988048307
4,3.2307692,12.9230768,16,10.43786962,2.16235792,1.141502663,1.100160392
2,0.1521739,0.3043478,4,0.023156896,2.359589949,4.872685612,4.119722647
2,0.0769231,0.1538462,4,0.005917163,2.359589949,5.210567942,4.430859931
6,3.4461536,20.6769216,36,11.87597463,1.965125891,2.193443074,1.598377898
2,0.1666666,0.3333332,4,0.027777756,2.359589949,4.808912813,4.061100729
5,4.7999992,23.999996,25,23.03999232,2.063741906,7.487103981,6.854527772
2,0.5217391,1.0434782,4,0.272211688,2.359589949,3.377695742,2.756080726
2,0.5833333,1.1666666,4,0.340277739,2.359589949,3.155087682,2.555363991
4,2.041666,8.166664,16,4.168400056,2.16235792,0.01456654,0.019661057
3,3.1999998,9.5999994,9,10.23999872,2.260973934,0.881769576,1.036560005
2,7.8399963,15.6799926,4,61.46554198,2.359589949,30.03485378,32.01423604
2,0.8521735,1.704347,4,0.726199674,2.359589949,2.27230435,1.768129723
5,0.9230769,4.6153845,25,0.852070963,2.063741906,1.301116655,1.58459504
4,2.1538458,8.6153832,16,4.63905173,2.16235792,7.24562E-05,0.000786135
5,0.3888888,1.944444,25,0.151234499,2.063741906,2.805132925,3.214831396
4,0.1521739,0.6086956,16,0.023156896,2.16235792,4.040839794,4.119722647
5,0.1111111,0.5555555,25,0.012345677,2.063741906,3.812767063,4.288099951
3,0.9230769,2.7692307,9,0.852070963,2.260973934,1.789968474,1.58459504
5,0.2121212,1.060606,25,0.044995403,2.063741906,3.428499237,3.879965058
3,1.826086,5.478258,9,3.334590079,2.260973934,0.189127515,0.126592139
4,0.5833333,2.3333332,16,0.340277739,2.16235792,2.49331875,2.555363991
4,1.9478254,7.7913016,16,3.794023789,2.16235792,0.046024202,0.054783377
5,1.333333,6.666665,25,1.777776889,2.063741906,0.533497169,0.720038614
5,0.0769231,0.3846155,25,0.005917163,2.063741906,3.947448966,4.430859931
2,11.1999998,22.3999996,4,125.4399955,2.359589949,78.15284634,81.32641455
2,0.7272727,1.4545454,4,0.52892558,2.359589949,2.6644596,2.115893716
2,2,4,4,4,2.359589949,0.129304931,0.03308175
4,3.1999998,12.7999992,16,10.23999872,2.16235792,1.076700671,1.036560005
6,1.3999996,8.3999976,36,1.95999888,1.965125891,0.319367725,0.611343044
5,0.9230769,4.6153845,25,0.852070963,2.063741906,1.301116655,1.58459504
2,0.7424242,1.4848484,4,0.551193693,2.359589949,2.615225059,2.072044201
5,2.041666,10.20833,25,4.168400056,2.063741906,0.000487346,0.019661057
2,0.1521739,0.3043478,4,0.023156896,2.359589949,4.872685612,4.119722647
5,4.8999996,24.499998,25,24.00999608,2.063741906,8.044357709,7.388153009
4,1.333333,5.333332,16,1.777776889,2.16235792,0.687282318,0.720038614
5,1.1878777,5.9393885,25,1.41105343,2.063741906,0.767138107,0.988048307
5,7.4666672,37.333336,25,55.75111908,2.063741906,29.19160174,27.92893463
2,0.0769231,0.1538462,4,0.005917163,2.359589949,5.210567942,4.430859931
5,1.3611107,6.8055535,25,1.852622338,2.063741906,0.493690611,0.673668631
4,0.7272727,2.9090908,16,0.52892558,2.16235792,2.059469589,2.115893716
2,0.0769231,0.1538462,4,0.005917163,2.359589949,5.210567942,4.430859931
3,0.3888888,1.1666664,9,0.151234499,2.260973934,3.50470275,3.214831396
4,16,64,16,256,2.16235792,191.4803383,190.9403328
6,4.9777775,29.866665,36,24.77826884,1.965125891,9.076069716,7.817021074
2,7.8399963,15.6799926,4,61.46554198,2.359589949,30.03485378,32.01423604
5,0.0769231,0.3846155,25,0.005917163,2.063741906,3.947448966,4.430859931
3,0.5326087,1.5978261,9,0.283672027,2.260973934,2.987246383,2.720108655
4,4.8999996,19.5999984,16,24.00999608,2.16235792,7.494681968,7.388153009
5,0.3888888,1.944444,25,0.151234499,2.063741906,2.805132925,3.214831396
3,0.2692307,0.8076921,9,0.07248517,2.260973934,3.967041111,3.658242228
3,1.3999996,4.1999988,9,1.95999888,2.260973934,0.741276804,0.611343044
2,0.5833333,1.1666666,4,0.340277739,2.359589949,3.155087682,2.555363991
4,7.8399963,31.3599852,16,61.46554198,2.16235792,32.23557757,32.01423604
3,1.333333,3.999999,9,1.777776889,2.260973934,0.860517703,0.720038614
5,1.333333,6.666665,25,1.777776889,2.063741906,0.533497169,0.720038614
2,2.041666,4.083332,4,4.168400056,2.359589949,0.101075637,0.019661057
2,11.1999998,22.3999996,4,125.4399955,2.359589949,78.15284634,81.32641455
5,4.7999992,23.999996,25,23.03999232,2.063741906,7.487103981,6.854527772
4,1.1878777,4.7515108,16,1.41105343,2.16235792,0.949611699,0.988048307
3,4.7999992,14.3999976,9,23.03999232,2.260973934,6.4466493,6.854527772
4,0.1666666,0.6666664,16,0.027777756,2.16235792,3.982783845,4.061100729
4,3.2666645,13.066658,16,10.67109696,2.16235792,1.219493023,1.17674897
2,1.217391,2.434782,4,1.482040847,2.359589949,1.304618438,0.930246536
5,0.5833333,2.9166665,25,0.340277739,2.063741906,2.19160964,2.555363991
4,2,8,16,4,2.16235792,0.026360094,0.03308175
4,0.5326087,2.1304348,16,0.283672027,2.16235792,2.65608252,2.720108655
4,1.1878777,4.7515108,16,1.41105343,2.16235792,0.949611699,0.988048307
4,0.5217391,2.0869564,16,0.272211688,2.16235792,2.691630112,2.756080726
5,0.5217391,2.6086955,25,0.272211688,2.063741906,2.377772653,2.756080726
6,0.1521739,0.9130434,36,0.023156896,1.965125891,3.286794923,4.119722647
1,0.4848484,0.4848484,1,0.235077971,2.458205963,3.894140071,2.879929457
6,1.333333,7.999998,36,1.777776889,1.965125891,0.399162257,0.720038614
2,1.1878777,2.3757554,4,1.41105343,2.359589949,1.372909594,0.988048307
2,0.5833333,1.1666666,4,0.340277739,2.359589949,3.155087682,2.555363991
4,4.7999992,19.1999968,16,23.03999232,2.16235792,6.957151522,6.854527772
2,0.5833333,1.1666666,4,0.340277739,2.359589949,3.155087682,2.555363991
3,0.1666666,0.4999998,9,0.027777756,2.260973934,4.386123211,4.061100729
5,3.2666645,16.3333225,25,10.67109696,2.063741906,1.447022768,1.17674897
5,4.8999996,24.499998,25,24.00999608,2.063741906,8.044357709,7.388153009
5,1.1878777,5.9393885,25,1.41105343,2.063741906,0.767138107,0.988048307
2,3.2307692,6.4615384,4,10.43786962,2.359589949,0.758953288,1.100160392
2,1.3999996,2.7999992,4,1.95999888,2.359589949,0.920813637,0.611343044
1,0.5833333,0.5833333,1,0.340277739,2.458205963,3.515147502,2.555363991
2,2,4,4,4,2.359589949,0.129304931,0.03308175
4,1.3999996,5.5999984,16,1.95999888,2.16235792,0.581190208,0.611343044
2,1.3999996,2.7999992,4,1.95999888,2.359589949,0.920813637,0.611343044
2,1.3999996,2.7999992,4,1.95999888,2.359589949,0.920813637,0.611343044
5,2.7151508,13.575754,25,7.372043867,2.063741906,0.424333548,0.284373596
2,1.5076914,3.0153828,4,2.273133358,2.359589949,0.725731137,0.454535515
5,0.9230769,4.6153845,25,0.852070963,2.063741906,1.301116655,1.58459504
2,4.7999992,9.5999984,4,23.03999232,2.359589949,5.955597314,6.854527772
5,0.9423077,4.7115385,25,0.887943801,2.063741906,1.257614678,1.536549133
6,1.217391,7.304346,36,1.482040847,1.965125891,0.559107468,0.930246536
2,2.041666,4.083332,4,4.168400056,2.359589949,0.101075637,0.019661057
5,1.1878777,5.9393885,25,1.41105343,2.063741906,0.767138107,0.988048307
4,0.2121212,0.8484848,16,0.044995403,2.16235792,3.803423264,3.879965058
3,1.333333,3.999999,9,1.777776889,2.260973934,0.860517703,0.720038614
4,0.2692307,1.0769228,16,0.07248517,2.16235792,3.583930671,3.658242228
4,2,8,16,4,2.16235792,0.026360094,0.03308175
4,0.1666666,0.6666664,16,0.027777756,2.16235792,3.982783845,4.061100729
2,0.2121212,0.4242424,4,0.044995403,2.359589949,4.611622026,3.879965058
5,3.1999998,15.999999,25,10.23999872,2.063741906,1.291082003,1.036560005
4,0.4,1.6,16,0.16,2.16235792,3.105905438,3.1751102
4,0.7272727,2.9090908,16,0.52892558,2.16235792,2.059469589,2.115893716
6,0.4848484,2.9090904,36,0.235077971,1.965125891,2.191221451,2.879929457
2,1.1878777,2.3757554,4,1.41105343,2.359589949,1.372909594,0.988048307
2,0.6153846,1.2307692,4,0.378698206,2.359589949,3.042252298,2.453920028
5,0.8521735,4.2608675,25,0.726199674,2.063741906,1.467898001,1.768129723
3,4.666666,13.999998,9,21.77777156,2.260973934,5.787354315,6.17414213
2,1.3999996,2.7999992,4,1.95999888,2.359589949,0.920813637,0.611343044
3,5.818181,17.454543,9,33.85123015,2.260973934,12.65372211,13.22265667
4,0.5217391,2.0869564,16,0.272211688,2.16235792,2.691630112,2.756080726
2,0.7424242,1.4848484,4,0.551193693,2.359589949,2.615225059,2.072044201
5,2.545454,12.72727,25,6.479336066,2.063741906,0.232046542,0.132183224
5,2.1777763,10.8888815,25,4.742709613,2.063741906,0.013003843,1.68723E-05
5,2.7151508,13.575754,25,7.372043867,2.063741906,0.424333548,0.284373596
1,16.7999878,16.7999878,1,282.2395901,2.458205963,205.6867063,213.6889619
